Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-11-29,16.296579360961914,16.296579360961914,16.296579360961914,16.296579360961914,0,0.0,0.0,0.0
2010-11-30,16.114057540893555,16.114057540893555,16.114057540893555,16.114057540893555,0,0.0,0.0,0.0
2010-12-01,16.576885223388672,16.576885223388672,16.576885223388672,16.576885223388672,0,0.0,0.0,0.0
2010-12-02,16.870214462280273,16.870214462280273,16.870214462280273,16.870214462280273,0,0.0,0.0,0.0
2010-12-03,17.02666664123535,17.02666664123535,17.02666664123535,17.02666664123535,0,0.0,0.0,0.0
2010-12-06,16.974523544311523,16.974523544311523,16.974523544311523,16.974523544311523,0,0.0,0.0,0.0
2010-12-07,16.974523544311523,16.974523544311523,16.974523544311523,16.974523544311523,0,0.0,0.0,0.0
2010-12-08,16.987560272216797,16.987560272216797,16.987560272216797,16.987560272216797,0,0.0,0.0,0.0
2010-12-09,16.99407958984375,16.99407958984375,16.99407958984375,16.99407958984375,0,0.0,0.0,0.0
2010-12-10,17.013629913330078,17.013629913330078,17.013629913330078,17.013629913330078,0,0.0,0.0,0.0
2010-12-13,17.189634323120117,17.189634323120117,17.189634323120117,17.189634323120117,0,0.0,0.0,0.0
2010-12-14,17.248302459716797,17.248302459716797,17.248302459716797,17.248302459716797,0,0.0,0.0,0.0
2010-12-15,17.013629913330078,17.013629913330078,17.013629913330078,17.013629913330078,0,0.0,0.0,0.0
2010-12-16,17.091854095458984,17.091854095458984,17.091854095458984,17.091854095458984,0,0.0,0.0,0.0
2010-12-17,17.033185958862305,17.033185958862305,17.033185958862305,17.033185958862305,0,0.0,0.0,0.0
2010-12-20,17.020151138305664,17.020151138305664,17.020151138305664,17.020151138305664,0,0.0,0.0,0.0
2010-12-21,17.170085906982422,17.170085906982422,17.170085906982422,17.170085906982422,0,0.0,0.0,0.0
2010-12-22,17.196151733398438,17.196151733398438,17.196151733398438,17.196151733398438,0,0.0,0.0,0.0
2010-12-23,17.222230911254883,17.222230911254883,17.222230911254883,17.222230911254883,0,0.0,0.0,0.0
2010-12-27,17.189634323120117,17.189634323120117,17.189634323120117,17.189634323120117,0,0.0,0.0,0.0
2010-12-28,16.948450088500977,16.948450088500977,16.948450088500977,16.948450088500977,0,0.0,0.0,0.0
2010-12-29,17.11141014099121,17.11141014099121,17.11141014099121,17.11141014099121,0,0.0,0.0,0.0
2010-12-30,17.0853328704834,17.0853328704834,17.0853328704834,17.0853328704834,0,0.0,0.0,0.0
2010-12-31,17.176589965820312,17.176589965820312,17.176589965820312,17.176589965820312,0,0.0,0.0,0.0
2011-01-03,17.293933868408203,17.293933868408203,17.293933868408203,17.293933868408203,0,0.0,0.0,0.0
2011-01-04,17.293933868408203,17.293933868408203,17.293933868408203,17.293933868408203,0,0.0,0.0,0.0
2011-01-05,17.196151733398438,17.196151733398438,17.196151733398438,17.196151733398438,0,0.0,0.0,0.0
2011-01-06,17.078811645507812,17.078811645507812,17.078811645507812,17.078811645507812,0,0.0,0.0,0.0
2011-01-07,16.987560272216797,16.987560272216797,16.987560272216797,16.987560272216797,0,0.0,0.0,0.0
2011-01-10,16.915851593017578,16.915851593017578,16.915851593017578,16.915851593017578,0,0.0,0.0,0.0
2011-01-11,17.072296142578125,17.072296142578125,17.072296142578125,17.072296142578125,0,0.0,0.0,0.0
2011-01-12,17.378671646118164,17.378671646118164,17.378671646118164,17.378671646118164,0,0.0,0.0,0.0
2011-01-13,17.404752731323242,17.404752731323242,17.404752731323242,17.404752731323242,0,0.0,0.0,0.0
2011-01-14,17.463415145874023,17.463415145874023,17.463415145874023,17.463415145874023,0,0.0,0.0,0.0
2011-01-18,17.535120010375977,17.535120010375977,17.535120010375977,17.535120010375977,0,0.0,0.0,0.0
2011-01-19,17.450380325317383,17.450380325317383,17.450380325317383,17.450380325317383,0,0.0,0.0,0.0
2011-01-20,17.27437973022461,17.27437973022461,17.27437973022461,17.27437973022461,0,0.0,0.0,0.0
2011-01-21,17.30696678161621,17.30696678161621,17.30696678161621,17.30696678161621,0,0.0,0.0,0.0
2011-01-24,17.41778564453125,17.41778564453125,17.41778564453125,17.41778564453125,0,0.0,0.0,0.0
2011-01-25,17.391714096069336,17.391714096069336,17.391714096069336,17.391714096069336,0,0.0,0.0,0.0
2011-01-26,17.509050369262695,17.509050369262695,17.509050369262695,17.509050369262695,0,0.0,0.0,0.0
2011-01-27,17.535120010375977,17.535120010375977,17.535120010375977,17.535120010375977,0,0.0,0.0,0.0
2011-01-28,17.209190368652344,17.209190368652344,17.209190368652344,17.209190368652344,0,0.0,0.0,0.0
2011-01-31,17.300447463989258,17.300447463989258,17.300447463989258,17.300447463989258,0,0.0,0.0,0.0
2011-02-01,17.672012329101562,17.672012329101562,17.672012329101562,17.672012329101562,0,0.0,0.0,0.0
2011-02-02,17.691574096679688,17.691574096679688,17.691574096679688,17.691574096679688,0,0.0,0.0,0.0
2011-02-03,17.658971786499023,17.658971786499023,17.658971786499023,17.658971786499023,0,0.0,0.0,0.0
2011-02-04,17.65245819091797,17.65245819091797,17.65245819091797,17.65245819091797,0,0.0,0.0,0.0
2011-02-07,17.685043334960938,17.685043334960938,17.685043334960938,17.685043334960938,0,0.0,0.0,0.0
2011-02-08,17.737199783325195,17.737199783325195,17.737199783325195,17.737199783325195,0,0.0,0.0,0.0
2011-02-09,17.65245819091797,17.65245819091797,17.65245819091797,17.65245819091797,0,0.0,0.0,0.0
2011-02-10,17.469934463500977,17.469934463500977,17.469934463500977,17.469934463500977,0,0.0,0.0,0.0
2011-02-11,17.502527236938477,17.502527236938477,17.502527236938477,17.502527236938477,0,0.0,0.0,0.0
2011-02-14,17.587270736694336,17.587270736694336,17.587270736694336,17.587270736694336,0,0.0,0.0,0.0
2011-02-15,17.54815673828125,17.54815673828125,17.54815673828125,17.54815673828125,0,0.0,0.0,0.0
2011-02-16,17.730684280395508,17.730684280395508,17.730684280395508,17.730684280395508,0,0.0,0.0,0.0
2011-02-17,17.8154239654541,17.8154239654541,17.8154239654541,17.8154239654541,0,0.0,0.0,0.0
2011-02-18,17.880605697631836,17.880605697631836,17.880605697631836,17.880605697631836,0,0.0,0.0,0.0
2011-02-22,17.42430305480957,17.42430305480957,17.42430305480957,17.42430305480957,0,0.0,0.0,0.0
2011-02-23,17.41778564453125,17.41778564453125,17.41778564453125,17.41778564453125,0,0.0,0.0,0.0
2011-02-24,17.38519287109375,17.38519287109375,17.38519287109375,17.38519287109375,0,0.0,0.0,0.0
2011-02-25,17.61334228515625,17.61334228515625,17.61334228515625,17.61334228515625,0,0.0,0.0,0.0
2011-02-28,17.769790649414062,17.769790649414062,17.769790649414062,17.769790649414062,0,0.0,0.0,0.0
2011-03-01,17.626380920410156,17.626380920410156,17.626380920410156,17.626380920410156,0,0.0,0.0,0.0
2011-03-02,17.691574096679688,17.691574096679688,17.691574096679688,17.691574096679688,0,0.0,0.0,0.0
2011-03-03,17.887128829956055,17.887128829956055,17.887128829956055,17.887128829956055,0,0.0,0.0,0.0
2011-03-04,17.834976196289062,17.834976196289062,17.834976196289062,17.834976196289062,0,0.0,0.0,0.0
2011-03-07,17.691574096679688,17.691574096679688,17.691574096679688,17.691574096679688,0,0.0,0.0,0.0
2011-03-08,17.724163055419922,17.724163055419922,17.724163055419922,17.724163055419922,0,0.0,0.0,0.0
2011-03-09,17.71112632751465,17.71112632751465,17.71112632751465,17.71112632751465,0,0.0,0.0,0.0
2011-03-10,17.300447463989258,17.300447463989258,17.300447463989258,17.300447463989258,0,0.0,0.0,0.0
2011-03-11,17.313486099243164,17.313486099243164,17.313486099243164,17.313486099243164,0,0.0,0.0,0.0
2011-03-14,17.0853328704834,17.0853328704834,17.0853328704834,17.0853328704834,0,0.0,0.0,0.0
2011-03-15,16.72029685974121,16.72029685974121,16.72029685974121,16.72029685974121,0,0.0,0.0,0.0
2011-03-16,16.420433044433594,16.420433044433594,16.420433044433594,16.420433044433594,0,0.0,0.0,0.0
2011-03-17,16.772443771362305,16.772443771362305,16.772443771362305,16.772443771362305,0,0.0,0.0,0.0
2011-03-18,16.981040954589844,16.981040954589844,16.981040954589844,16.981040954589844,0,0.0,0.0,0.0
2011-03-21,17.326526641845703,17.326526641845703,17.326526641845703,17.326526641845703,0,0.0,0.0,0.0
2011-03-22,17.33304214477539,17.33304214477539,17.33304214477539,17.33304214477539,0,0.0,0.0,0.0
2011-03-23,17.365638732910156,17.365638732910156,17.365638732910156,17.365638732910156,0,0.0,0.0,0.0
