Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-02-19,9.597143173217773,9.597143173217773,9.597143173217773,9.597143173217773,0,0.0,0.0,0.0
2020-02-20,9.614202499389648,9.614202499389648,9.614202499389648,9.614202499389648,0,0.0,0.0,0.0
2020-02-21,9.639801979064941,9.639801979064941,9.639801979064941,9.639801979064941,0,0.0,0.0,0.0
2020-02-24,9.673918724060059,9.673918724060059,9.673918724060059,9.673918724060059,0,0.0,0.0,0.0
2020-02-25,9.690983772277832,9.690983772277832,9.690983772277832,9.690983772277832,0,0.0,0.0,0.0
2020-02-26,9.673918724060059,9.673918724060059,9.673918724060059,9.673918724060059,0,0.0,0.0,0.0
2020-02-27,9.699515342712402,9.699515342712402,9.699515342712402,9.699515342712402,0,0.0,0.0,0.0
2020-02-28,9.770461082458496,9.770461082458496,9.770461082458496,9.770461082458496,0,0.023,0.0,0.0
2020-03-02,9.753368377685547,9.753368377685547,9.753368377685547,9.753368377685547,0,0.0,0.0,0.0
2020-03-03,9.830299377441406,9.830299377441406,9.830299377441406,9.830299377441406,0,0.0,0.0,0.0
2020-03-04,9.813207626342773,9.813207626342773,9.813207626342773,9.813207626342773,0,0.0,0.0,0.0
2020-03-05,9.864492416381836,9.864492416381836,9.864492416381836,9.864492416381836,0,0.0,0.0,0.0
2020-03-06,9.941424369812012,9.941424369812012,9.941424369812012,9.941424369812012,0,0.0,0.0,0.0
2020-03-09,9.932879447937012,9.932879447937012,9.932879447937012,9.932879447937012,0,0.0,0.0,0.0
2020-03-10,9.804658889770508,9.804658889770508,9.804658889770508,9.804658889770508,0,0.0,0.0,0.0
2020-03-11,9.744821548461914,9.744821548461914,9.744821548461914,9.744821548461914,0,0.0,0.0,0.0
2020-03-12,9.650792121887207,9.650792121887207,9.650792121887207,9.650792121887207,0,0.0,0.0,0.0
2020-03-13,9.599503517150879,9.599503517150879,9.599503517150879,9.599503517150879,0,0.0,0.0,0.0
2020-03-16,9.684986114501953,9.684986114501953,9.684986114501953,9.684986114501953,0,0.0,0.0,0.0
2020-03-17,9.522571563720703,9.522571563720703,9.522571563720703,9.522571563720703,0,0.0,0.0,0.0
2020-03-18,9.368700981140137,9.368700981140137,9.368700981140137,9.368700981140137,0,0.0,0.0,0.0
2020-03-19,9.291770935058594,9.291770935058594,9.291770935058594,9.291770935058594,0,0.0,0.0,0.0
2020-03-20,9.41999340057373,9.41999340057373,9.41999340057373,9.41999340057373,0,0.0,0.0,0.0
2020-03-23,9.49692153930664,9.49692153930664,9.49692153930664,9.49692153930664,0,0.0,0.0,0.0
2020-03-24,9.49692153930664,9.49692153930664,9.49692153930664,9.49692153930664,0,0.0,0.0,0.0
2020-03-25,9.531121253967285,9.531121253967285,9.531121253967285,9.531121253967285,0,0.0,0.0,0.0
2020-03-26,9.590953826904297,9.590953826904297,9.590953826904297,9.590953826904297,0,0.0,0.0,0.0
2020-03-27,9.676433563232422,9.676433563232422,9.676433563232422,9.676433563232422,0,0.0,0.0,0.0
2020-03-30,9.684986114501953,9.684986114501953,9.684986114501953,9.684986114501953,0,0.0,0.0,0.0
2020-03-31,9.714105606079102,9.714105606079102,9.714105606079102,9.714105606079102,0,0.024,0.0,0.0
2020-04-01,9.731237411499023,9.731237411499023,9.731237411499023,9.731237411499023,0,0.0,0.0,0.0
2020-04-02,9.739805221557617,9.739805221557617,9.739805221557617,9.739805221557617,0,0.0,0.0,0.0
2020-04-03,9.739805221557617,9.739805221557617,9.739805221557617,9.739805221557617,0,0.0,0.0,0.0
2020-04-06,9.731237411499023,9.731237411499023,9.731237411499023,9.731237411499023,0,0.0,0.0,0.0
2020-04-07,9.731237411499023,9.731237411499023,9.731237411499023,9.731237411499023,0,0.0,0.0,0.0
2020-04-08,9.722674369812012,9.722674369812012,9.722674369812012,9.722674369812012,0,0.0,0.0,0.0
2020-04-09,9.782639503479004,9.782639503479004,9.782639503479004,9.782639503479004,0,0.0,0.0,0.0
2020-04-13,9.799773216247559,9.799773216247559,9.799773216247559,9.799773216247559,0,0.0,0.0,0.0
2020-04-14,9.816902160644531,9.816902160644531,9.816902160644531,9.816902160644531,0,0.0,0.0,0.0
2020-04-15,9.868298530578613,9.868298530578613,9.868298530578613,9.868298530578613,0,0.0,0.0,0.0
2020-04-16,9.885433197021484,9.885433197021484,9.885433197021484,9.885433197021484,0,0.0,0.0,0.0
2020-04-17,9.859736442565918,9.859736442565918,9.859736442565918,9.859736442565918,0,0.0,0.0,0.0
2020-04-20,9.868298530578613,9.868298530578613,9.868298530578613,9.868298530578613,0,0.0,0.0,0.0
2020-04-21,9.876864433288574,9.876864433288574,9.876864433288574,9.876864433288574,0,0.0,0.0,0.0
2020-04-22,9.868298530578613,9.868298530578613,9.868298530578613,9.868298530578613,0,0.0,0.0,0.0
2020-04-23,9.876864433288574,9.876864433288574,9.876864433288574,9.876864433288574,0,0.0,0.0,0.0
2020-04-24,9.885433197021484,9.885433197021484,9.885433197021484,9.885433197021484,0,0.0,0.0,0.0
2020-04-27,9.842598915100098,9.842598915100098,9.842598915100098,9.842598915100098,0,0.0,0.0,0.0
2020-04-28,9.868298530578613,9.868298530578613,9.868298530578613,9.868298530578613,0,0.0,0.0,0.0
2020-04-29,9.876864433288574,9.876864433288574,9.876864433288574,9.876864433288574,0,0.0,0.0,0.0
2020-04-30,9.879444122314453,9.879444122314453,9.879444122314453,9.879444122314453,0,0.023,0.0,0.0
2020-05-01,9.88802433013916,9.88802433013916,9.88802433013916,9.88802433013916,0,0.0,0.0,0.0
2020-05-04,9.879444122314453,9.879444122314453,9.879444122314453,9.879444122314453,0,0.0,0.0,0.0
2020-05-05,9.870859146118164,9.870859146118164,9.870859146118164,9.870859146118164,0,0.0,0.0,0.0
2020-05-06,9.83652400970459,9.83652400970459,9.83652400970459,9.83652400970459,0,0.0,0.0,0.0
2020-05-07,9.870859146118164,9.870859146118164,9.870859146118164,9.870859146118164,0,0.0,0.0,0.0
2020-05-08,9.83652400970459,9.83652400970459,9.83652400970459,9.83652400970459,0,0.0,0.0,0.0
2020-05-11,9.81077766418457,9.81077766418457,9.81077766418457,9.81077766418457,0,0.0,0.0,0.0
2020-05-12,9.827939987182617,9.827939987182617,9.827939987182617,9.827939987182617,0,0.0,0.0,0.0
2020-05-13,9.845108032226562,9.845108032226562,9.845108032226562,9.845108032226562,0,0.0,0.0,0.0
2020-05-14,9.862273216247559,9.862273216247559,9.862273216247559,9.862273216247559,0,0.0,0.0,0.0
2020-05-15,9.862273216247559,9.862273216247559,9.862273216247559,9.862273216247559,0,0.0,0.0,0.0
2020-05-18,9.83652400970459,9.83652400970459,9.83652400970459,9.83652400970459,0,0.0,0.0,0.0
2020-05-19,9.862273216247559,9.862273216247559,9.862273216247559,9.862273216247559,0,0.0,0.0,0.0
2020-05-20,9.879444122314453,9.879444122314453,9.879444122314453,9.879444122314453,0,0.0,0.0,0.0
2020-05-21,9.88802433013916,9.88802433013916,9.88802433013916,9.88802433013916,0,0.0,0.0,0.0
2020-05-22,9.896604537963867,9.896604537963867,9.896604537963867,9.896604537963867,0,0.0,0.0,0.0
2020-05-26,9.88802433013916,9.88802433013916,9.88802433013916,9.88802433013916,0,0.0,0.0,0.0
2020-05-27,9.88802433013916,9.88802433013916,9.88802433013916,9.88802433013916,0,0.0,0.0,0.0
2020-05-28,9.88802433013916,9.88802433013916,9.88802433013916,9.88802433013916,0,0.0,0.0,0.0
2020-05-29,9.933609962463379,9.933609962463379,9.933609962463379,9.933609962463379,0,0.023,0.0,0.0
2020-06-01,9.933609962463379,9.933609962463379,9.933609962463379,9.933609962463379,0,0.0,0.0,0.0
2020-06-02,9.933609962463379,9.933609962463379,9.933609962463379,9.933609962463379,0,0.0,0.0,0.0
2020-06-03,9.907807350158691,9.907807350158691,9.907807350158691,9.907807350158691,0,0.0,0.0,0.0
2020-06-04,9.89060115814209,9.89060115814209,9.89060115814209,9.89060115814209,0,0.0,0.0,0.0
2020-06-05,9.882004737854004,9.882004737854004,9.882004737854004,9.882004737854004,0,0.0,0.0,0.0
2020-06-08,9.899209022521973,9.899209022521973,9.899209022521973,9.899209022521973,0,0.0,0.0,0.0
2020-06-09,9.925012588500977,9.925012588500977,9.925012588500977,9.925012588500977,0,0.0,0.0,0.0
2020-06-10,9.959409713745117,9.959409713745117,9.959409713745117,9.959409713745117,0,0.0,0.0,0.0
