Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-02-19,80.78264223715527,80.78264223715527,79.6460008060342,79.65412139892578,4415200,0.0,0.0,0.0
2020-02-20,79.69471859997941,80.64462356491352,79.45927095843038,80.6040267944336,5556500,0.0,0.0,0.0
2020-02-21,80.59590168882117,80.96125402009136,80.40105082866204,80.83946990966797,3670800,0.0,0.0,0.0
2020-02-24,79.88144548177056,80.48223925530473,79.36183905154685,79.73530578613281,5214600,0.0,0.0,0.0
2020-02-25,79.92204856656207,80.06818827374886,77.36460678789197,77.57569885253906,7378900,0.0,0.0,0.0
2020-02-26,77.72995801273737,78.31451687949239,76.69886559635424,76.73945617675781,9407200,0.0,0.0,0.0
2020-02-27,75.5865709326854,75.74895181820821,72.6556625366211,72.6556625366211,11869100,0.0,0.0,0.0
2020-02-28,71.04000426155797,71.60832181797171,68.73425166788302,70.90198516845703,22471800,0.0,0.0,0.0
2020-03-02,71.16180800368141,73.93845659278124,70.763985604403,73.93033599853516,14250500,0.0,0.0,0.0
2020-03-03,74.02773515733327,75.75704939328554,73.15089715282393,73.75981140136719,14654200,0.0,0.0,0.0
2020-03-04,74.90457972073924,76.64201469984928,74.79903061079737,76.54458618164062,10638200,0.0,0.0,0.0
2020-03-05,75.27805352242041,75.8626122984636,74.00339304462511,74.90458679199219,9803600,0.0,0.0,0.0
2020-03-06,73.26458964493854,73.88974532293251,71.27547145684534,73.61370086669922,10302700,0.0,0.0,0.0
2020-03-09,69.82217329246939,70.25247174145618,67.84117011458665,67.9385986328125,14017500,0.0,0.0,0.0
2020-03-10,69.5897729680847,70.87438106217603,66.95509753169088,70.80892181396484,11782100,0.648,0.0,0.0
2020-03-11,69.26247959093088,69.26247959093088,65.89140338294668,66.55416107177734,16447000,0.0,0.0,0.0
2020-03-12,62.10303523229444,64.25495629693584,59.40290082294113,59.81201171875,16761500,0.0,0.0,0.0
2020-03-13,63.27310161826547,65.10591694353383,59.74656095128571,65.03227996826172,10968600,0.0,0.0,0.0
2020-03-16,58.81378269079858,60.834791602753334,53.38079025768815,53.50352478027344,11396500,0.0,0.0,0.0
2020-03-17,54.518135436954495,57.68465716255343,52.726233310448585,56.59642028808594,9100900,0.0,0.0,0.0
2020-03-18,53.217157410657556,55.18089137730368,49.502428936407675,51.2125129699707,15714500,0.0,0.0,0.0
2020-03-19,50.49247115462739,52.57075546612824,49.093312497551665,51.39251708984375,13090000,0.0,0.0,0.0
2020-03-20,51.99801191400653,53.34807645647898,48.56147859642936,48.83149337768555,18838000,0.0,0.0,0.0
2020-03-23,48.59420805145767,48.68421297821548,45.47678397433063,46.56501770019531,15558600,0.0,0.0,0.0
2020-03-24,48.77420749743853,50.942493639184775,48.0950818286479,50.754302978515625,14401600,0.0,0.0,0.0
2020-03-25,50.96703879640437,56.269112785677514,50.59065750181389,53.48716354370117,15209300,0.0,0.0,0.0
2020-03-26,53.986286573262376,57.48009152492924,53.658996547388625,57.25917434692383,14486100,0.0,0.0,0.0
2020-03-27,55.46727230075461,58.77289005928049,55.14816620766407,57.31645584106445,11521700,0.0,0.0,0.0
2020-03-30,57.89738333508464,58.77288051752384,55.999108778649294,58.56832504272461,12754300,0.0,0.0,0.0
2020-03-31,58.14284543557451,58.273763934234466,55.598174861344454,57.15279769897461,16815900,0.0,0.0,0.0
2020-04-01,54.419948550246495,54.65723368625051,52.276204600600316,53.39717102050781,12174800,0.0,0.0,0.0
2020-04-02,52.62804593912593,54.6899629124933,52.50531137394637,53.577186584472656,10916700,0.0,0.0,0.0
2020-04-03,53.17624710111822,53.90446419635486,51.76890735528883,52.79986572265625,8986700,0.0,0.0,0.0
2020-04-06,54.66539819392104,57.013697081702894,54.66539819392104,56.71095275878906,8382200,0.0,0.0,0.0
2020-04-07,58.90378470603639,60.01656683590701,57.2100658564231,57.23461151123047,7675100,0.0,0.0,0.0
2020-04-08,58.09375619020391,61.49756236621711,57.35735521534165,61.137542724609375,9628300,0.0,0.0,0.0
