Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-01-03 00:00:00-05:00,101.37057183019226,101.37949170602175,101.04061126708984,101.04061126708984,9399200,0.0,0.0,0.0
2022-01-04 00:00:00-05:00,100.96927460581217,101.04062001087875,100.84442354888184,101.03170013427734,7772100,0.0,0.0,0.0
2022-01-05 00:00:00-05:00,101.07624911537279,101.09408886208149,100.68386313808914,100.71953582763672,8530900,0.0,0.0,0.0
2022-01-06 00:00:00-05:00,100.55012330310721,100.63038177647067,100.46986482974376,100.612548828125,8866500,0.0,0.0,0.0
2022-01-07 00:00:00-05:00,100.49661606346977,100.51444901153319,100.1844816394496,100.31825256347656,9018900,0.0,0.0,0.0
2022-01-10 00:00:00-05:00,100.08639619555277,100.25583302582378,100.00613091479514,100.22908020019531,8074900,0.0,0.0,0.0
2022-01-11 00:00:00-05:00,100.17556909693542,100.44310414253184,100.12205664471864,100.41635131835938,6728600,0.0,0.0,0.0
2022-01-12 00:00:00-05:00,100.52336941892106,100.58579494328075,100.3985183702017,100.41635131835938,6713200,0.0,0.0,0.0
2022-01-13 00:00:00-05:00,100.41635542487518,100.59471893310547,100.33609694907564,100.59471893310547,8454300,0.0,0.0,0.0
2022-01-14 00:00:00-05:00,100.35393020234585,100.37176995515907,100.01504974148864,100.03288269042969,9113400,0.0,0.0,0.0
2022-01-18 00:00:00-05:00,99.71181977339675,99.75641234466823,99.4086120611383,99.42644500732422,7943800,0.0,0.0,0.0
2022-01-19 00:00:00-05:00,99.61371278937983,99.78315638064772,99.56912702590495,99.64047241210938,8321000,0.0,0.0,0.0
2022-01-20 00:00:00-05:00,99.7385707519282,99.79208319723953,99.65831228976766,99.69398498535156,7186400,0.0,0.0,0.0
2022-01-21 00:00:00-05:00,100.05072256187532,100.19340656518938,99.9793771582822,100.08639526367188,8679600,0.0,0.0,0.0
2022-01-24 00:00:00-05:00,100.2201687457821,100.25584145090859,99.97046661376953,99.97046661376953,12131400,0.0,0.0,0.0
2022-01-25 00:00:00-05:00,100.04178093703828,100.14879901916294,99.84558452174511,99.8723373413086,9541000,0.0,0.0,0.0
2022-01-26 00:00:00-05:00,99.93480225718163,99.9972277953998,99.310546875,99.310546875,10729400,0.0,0.0,0.0
2022-01-27 00:00:00-05:00,99.54237420704591,99.77423650640455,99.54237420704591,99.64047241210938,6146800,0.0,0.0,0.0
2022-01-28 00:00:00-05:00,99.39972533596206,99.75644561348687,99.38189238382884,99.71185302734375,10855600,0.0,0.0,0.0
2022-01-31 00:00:00-05:00,99.56022820376668,99.78317747989549,99.52455550312145,99.70291900634766,12837400,0.0,0.0,0.0
2022-02-01 00:00:00-05:00,99.72168044941535,99.73953911665991,99.4716114121994,99.6680908203125,10356000,0.161,0.0,0.0
2022-02-02 00:00:00-05:00,99.75740307281117,99.99853938234705,99.73061166368161,99.7752685546875,7967900,0.0,0.0,0.0
2022-02-03 00:00:00-05:00,99.3644413831854,99.46268108289355,99.24833620333888,99.37336730957031,10290400,0.0,0.0,0.0
2022-02-04 00:00:00-05:00,98.90899290473897,98.90899290473897,98.65893062686257,98.74823760986328,6967200,0.0,0.0,0.0
2022-02-07 00:00:00-05:00,98.74820982679401,98.87324093055437,98.65890286892005,98.83751678466797,6723400,0.0,0.0,0.0
2022-02-08 00:00:00-05:00,98.63210657522255,98.66783071933865,98.52493414287424,98.53386688232422,7987000,0.0,0.0,0.0
2022-02-09 00:00:00-05:00,98.69461419672633,98.84643668676236,98.58744177298627,98.59637451171875,9194400,0.0,0.0,0.0
2022-02-10 00:00:00-05:00,98.21237037647008,98.29274460190726,97.6854476928711,97.6854476928711,10761200,0.0,0.0,0.0
2022-02-11 00:00:00-05:00,98.00695019058803,98.38205031961074,97.64971554154386,98.32846069335938,13868300,0.0,0.0,0.0
2022-02-14 00:00:00-05:00,97.9355177204511,98.02482468750611,97.70331415516021,97.75689697265625,8843700,0.0,0.0,0.0
2022-02-15 00:00:00-05:00,97.66758629689313,97.80155014923109,97.56041385228586,97.59613800048828,5820200,0.0,0.0,0.0
2022-02-16 00:00:00-05:00,97.7390182709323,97.77474241316882,97.43536646876366,97.71222686767578,8116000,0.0,0.0,0.0
2022-02-17 00:00:00-05:00,97.86406550008063,98.06947083470841,97.80154994427853,97.91764831542969,10217000,0.0,0.0,0.0
2022-02-18 00:00:00-05:00,98.08732273181977,98.13197280053235,97.98015030227903,98.123046875,7110900,0.0,0.0,0.0
2022-02-22 00:00:00-05:00,97.95336122139238,98.0426681746192,97.84618878930993,98.01587677001953,7604400,0.0,0.0,0.0
2022-02-23 00:00:00-05:00,97.81048197407573,97.83728019710694,97.55149380793893,97.57828521728516,11732100,0.0,0.0,0.0
2022-02-24 00:00:00-05:00,97.94444364757722,98.03375061463224,97.49790199861734,97.75689697265625,12372100,0.0,0.0,0.0
2022-02-25 00:00:00-05:00,97.74794536985524,97.86405053693879,97.64077975554244,97.85511779785156,10089100,0.0,0.0,0.0
2022-02-28 00:00:00-05:00,98.26592701500402,98.62316159815393,98.25699427666245,98.5606460571289,16594600,0.0,0.0,0.0
2022-03-01 00:00:00-05:00,98.91933000785593,99.42913099062798,98.8924994546006,99.11609649658203,14355100,0.161,0.0,0.0
2022-03-02 00:00:00-05:00,98.65101851064543,98.7225643787359,97.89972889475322,97.92655944824219,9028800,0.0,0.0,0.0
2022-03-03 00:00:00-05:00,98.19483941471124,98.38266003776502,98.06962566600872,98.2574462890625,15802600,0.0,0.0,0.0
2022-03-04 00:00:00-05:00,98.74043841350931,98.87459798074906,98.58839408833583,98.6510009765625,7838500,0.0,0.0,0.0
2022-03-07 00:00:00-05:00,98.26641105238697,98.50789280761659,98.06069881200415,98.0785903930664,12740600,0.0,0.0,0.0
2022-03-08 00:00:00-05:00,97.71191260136249,97.78346529631868,97.59564458978909,97.72979736328125,9933700,0.0,0.0,0.0
2022-03-09 00:00:00-05:00,97.57772420391022,97.67610742452679,97.42567988973501,97.52406311035156,11192300,0.0,0.0,0.0
2022-03-10 00:00:00-05:00,97.18419733708399,97.20208209357533,96.81749500444585,96.97848510742188,16234900,0.0,0.0,0.0
2022-03-11 00:00:00-05:00,96.9874323535997,97.08581557487537,96.89798809888467,96.96060180664062,11997800,0.0,0.0,0.0
2022-03-14 00:00:00-04:00,96.40607910043207,96.43290964747027,96.02149200439453,96.02149200439453,10961600,0.0,0.0,0.0
